time,CHAIR,YOGIS,CT2CW,CRW2L,CRW2R,FF2MN,MNTRL,MNTRR,DOWND
6.53,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.54,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.55,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.56,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.57,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.58,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.59,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.6,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.61,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.62,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.63,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.64,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.65,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.66,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.67,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.68,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.69,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.7,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.71,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.72,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.73,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.74,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.75,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.76,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.77,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.78,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.79,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.8,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.81,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.82,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.83,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.84,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.85,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.86,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.87,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.88,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.89,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.9,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.91,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.92,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.93,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.94,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.95,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.96,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.97,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.98,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
6.99,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.01,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.02,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.03,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.04,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.05,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.06,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.07,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.08,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.09,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.1,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.11,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.12,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.13,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.14,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.15,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.16,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.17,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.18,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.19,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.2,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.21,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.22,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.23,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.24,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.25,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.26,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.27,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.28,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.29,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.3,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.31,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.32,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.33,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.34,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.35,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.36,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.37,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.38,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.39,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.4,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.41,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.42,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.43,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.44,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.45,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.46,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.47,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.48,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.49,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.5,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.51,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.52,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.53,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.54,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.55,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.56,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.57,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.58,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.59,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.6,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.61,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.62,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.63,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.64,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.65,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.66,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.67,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.68,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.69,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.7,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.71,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.72,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.73,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.74,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.75,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.76,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.77,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.78,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.79,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.8,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.81,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.82,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.83,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.84,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.85,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.86,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.87,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.88,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.89,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.9,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.91,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.92,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.93,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.94,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.95,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.96,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.97,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.98,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
7.99,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.01,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.02,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.03,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.04,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.05,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.06,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.07,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.08,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.09,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.1,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.11,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.12,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.13,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.14,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.15,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.16,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.17,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.18,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.19,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.2,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.21,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.22,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.23,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.24,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.25,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.26,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.27,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.28,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.29,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.3,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.31,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.32,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.33,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.34,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.35,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.36,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.37,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.38,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.39,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
8.4,Chair,Yogi Squat,Cat,Left Cresent Lounge,Right Cresent Lounge,Forward Fold,Mountain,Mountain,Downward Dog
